created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,image_url,location,keyword,date
2023-12-10 16:40:16+07:00,1733783681687576770,@RanjnaRaina I had no idea that we had such high-quality cameras in the 1990s. And why are today's photos getting darker? What happened to the camera manufacturers?,0,0,1,13,en,1393909464210690051,1733537599573393671,_Arshan_amin,https://twitter.com/_Arshan_amin/status/1733783681687576770,,Kashmir,Akronim,2023-12-10
2023-12-15 16:29:34+07:00,1735592929090310170,@Dennysiregar7 PDI-P’s Ganjar (38%) has the edge over Prabowo (30%) and Anies (25%) in three-way Presidential race https://t.co/4vFLnp5HIl,0,2,3,22,en,144777195,1735570052005662896,Johny_twee,https://twitter.com/Johny_twee/status/1735592929090310170,https://pbs.twimg.com/media/GBYQkZPaUAAx9vm.jpg,"Kota Surabaya, Jawa Timur",Pres,2023-12-15
2023-12-07 23:16:55+07:00,1732796337781948478,@Poison_1905 Amin.🤲🙃😬,0,1,0,1,en,1369710270743015427,1732795092937630078,Albatro94213503,https://twitter.com/Albatro94213503/status/1732796337781948478,,"Sakarya, Türkiye",Akronim,2023-12-07
2023-12-16 19:23:31+07:00,1735999090943820219,@PartaiSocmed ANIES BASWEDAN FOR PRESIDEN,0,0,0,0,en,1606652564275343362,1735971978442584483,HerdiAn42622573,https://twitter.com/HerdiAn42622573/status/1735999090943820219,,,Pres,2023-12-16
2023-12-29 08:32:44+07:00,1740546358376046940,@theQonversation We like Anis Muhaimin  no problem in the registration according to PKPU rulers,0,0,0,0,en,1333259184,1736300521139413258,NasronCom,https://twitter.com/NasronCom/status/1740546358376046940,,"Tebo, Jambi, Indonesia",Wapres,2023-12-29
2023-12-28 07:13:06+07:00,1740163932063699178,Tim Nasional Pemenangan (Timnas) Anies-Muhaimin (AMIN) akan memberikan pendampingan hukum bagi salah satu juru bicaranya Indra Charismiadji  yang dita... https://t.co/qVndGBXBMn,0,0,0,2,in,46693036,1740163932063699178,inilahdotcom,https://twitter.com/inilahdotcom/status/1740163932063699178,,,Wapres,2023-12-28
2023-12-17 21:15:05+07:00,1736389557476794611,Ia menegaskan komitmen Amin terkait penegakan demokrasi sehingga tantangannya harus dibenahi  https://t.co/pJqIR1U3q1,0,0,2,2,in,68930552,1736389557476794611,mediaindonesia,https://twitter.com/mediaindonesia/status/1736389557476794611,,Jakarta - Indonesia,Wapres,2023-12-17
2023-12-28 15:22:01+07:00,1740286970914541591,Cawapres nomor urut 1  Muhaimin Iskandar @cakimiNOW mengingatkan potensi kecurangan pada Pemilu 2024 bisa terjadi di mana saja. Gus Imin meminta agar masyarakat juga menjadi mata bagi keberlangsungan pemilu yang jujur dan adil.  Download #MetroTVXtend sekarang di Play Store dan… https://t.co/efwYV1RvVj,6,4,173,368,in,57261519,1740286970914541591,Metro_TV,https://twitter.com/Metro_TV/status/1740286970914541591,https://pbs.twimg.com/ext_tw_video_thumb/1740285663541608450/pu/img/kl-WUleXwuxb8fPa.jpg,,Wapres,2023-12-28
2023-12-14 11:34:15+07:00,1735156223270703169,Dewan Pertimbangan Ti  Nasional Pemanangan Anies Baswedan-Muhaimin Iskandar   Syaiful Huda  membantah bahwa Anies Baswedan telah menyerang Prabowo  Subianto dalam debat pemilihan presiden (pilpres)  Selasa (12/12/2023). &lt; #AniesMuhaimin #DebatCapres  https://t.co/65YaGNoO7S,0,0,1,1,in,23343960,1735156223270703169,kompascom,https://twitter.com/kompascom/status/1735156223270703169,,Jakarta,Wapres,2023-12-14
2023-12-15 22:41:15+07:00,1735686467282727230,🚨#Yemen Houthis attacked container ships #MSC Alanya and MSC Palatium III in an air attack near Mokha port. British maritime security firm Ambrey reports an incident in Bab al-Mandab Strait. A container fell into the sea  causing a fire.Statement from . #Yemen #MaritimeSecurity https://t.co/3ieuopslJc,0,1,11,4,en,63559159,1735686467282727230,AminJAbdullah,https://twitter.com/AminJAbdullah/status/1735686467282727230,https://pbs.twimg.com/ext_tw_video_thumb/1735686437364736002/pu/img/tI-4WI0tVkbdxmtw.jpg,أرض الله واسعة,Akronim,2023-12-15
2023-12-15 07:38:10+07:00,1735459196458729977,IKRAR LASKAR SANTRI KABUPATEN BONDOWOSO https://t.co/lVttliezEw,3,5,188,427,in,1041863805611823104,1735459196458729977,SobatAniesMania,https://twitter.com/SobatAniesMania/status/1735459196458729977,https://pbs.twimg.com/ext_tw_video_thumb/1735163643820752896/pu/img/Sz1dOtyDbtXgU5H1.jpg,,Pres,2023-12-15
2023-12-05 21:44:52+07:00,1732048399464382659,AMIN  #AminPalingSiapUntukIndonesia,0,0,2,3,en,114452217,1732048399464382659,ballambinlove,https://twitter.com/ballambinlove/status/1732048399464382659,,indonesia,Akronim,2023-12-05
2023-12-12 19:33:39+07:00,1734552091585392700,Segera   tentukan pilihanmu dan dukung Anies-Muhaimin sebagai suara yang membawa   harapan.   #PKSmenangAMIN  PilihPKS CoblosAMIN,0,0,0,0,in,1676073750872342528,1734552091585392700,nauraayaas,https://twitter.com/nauraayaas/status/1734552091585392700,,,Wapres,2023-12-12
2023-12-14 17:08:34+07:00,1735240355862438217,"mau perubahan-mau perubahan"" Indonesia jadi lebih baik""  ""Ya Amin Ya Amin Ya Anies Muhaimin""  @mudabersuara_id 🎤🥁🪗🎸🎼🎵🎶 https://t.co/3CxxZ7ktYC""",1,0,1,0,in,1614069607,1735240355862438217,aktivis_socmed,https://twitter.com/aktivis_socmed/status/1735240355862438217,https://pbs.twimg.com/ext_tw_video_thumb/1735240313579638784/pu/img/pKQRsyrU6uG87FPl.jpg,idealisme,Wapres,2023-12-14
2023-12-18 16:34:36+07:00,1736681357122891930,Muhaimin Iskandar Respons Prabowo: Jangan Remehkan Etika https://t.co/IpxeW3unCa #TempoVideo,0,3,2,3,in,18129942,1736681357122891930,tempodotco,https://twitter.com/tempodotco/status/1736681357122891930,,Indonesia,Wapres,2023-12-18
2023-12-05 08:45:22+07:00,1731852231308140882,Indonesian presidendial candidate Anies Baswedan (56) is a former governor of Jakarta (2017-2022) and prior a former culture and education minister (2014-2016). He has a PhD in political science from Northern Illinois University in the U.S. https://t.co/DA9g62SbPR https://t.co/nKq0c3LKwW,1,1,3,19,en,25250613,1731852231308140882,andreasharsono,https://twitter.com/andreasharsono/status/1731852231308140882,https://pbs.twimg.com/media/GAjGXK3aoAAg08W.png,Indonesia,Pres,2023-12-05
2023-12-10 20:52:46+07:00,1733847225795850581,@sami86pilang Anies Baswedan dan Gus Muhaimin berhasil menciptakan lapangan pekerjaan bagi banyak warga  mengurangi tingkat pengangguran.,0,0,0,0,in,1723222228341489664,1733756235797905530,putra_ward81299,https://twitter.com/putra_ward81299/status/1733847225795850581,,,Wapres,2023-12-10
2023-12-09 10:59:24+07:00,1733335513040572473,SIAPA BILANG PAPUA TAK DUKUNG ANIES BASWEDAN??!!  Pak Anies dpt salam dr kaum Milenial PAPUA 🇮🇩 Ditunggu kedatangannya! KITONG MAU YOSPAN SAMBUT BAPAK! @aniesbaswedan AAMIIN #AMINAjaDulu  #AMIN #AniesMuhaimin2024 @NasDem @PKSejahtera @sobat_anies @Yurissa_Samosir @GeiszChalifah https://t.co/PP431E7hMi,12,33,359,1190,in,40730991,1733335513040572473,olvaholvah,https://twitter.com/olvaholvah/status/1733335513040572473,https://pbs.twimg.com/ext_tw_video_thumb/1733335478907310080/pu/img/22ccphlN54m-X5qM.jpg,Jakarta,Pres,2023-12-09
2023-12-28 23:55:03+07:00,1740416081850925552,🚀NЕW CRAZY PUMP PROJECT🚀 https://t.co/3wkScFfS9e  @Jen90237387 @shoykot31 @A7aUsa13935 @Ahsan_Amin_Gopi,0,0,0,0,en,1728845497647955968,1740416081850925552,AndreyGlaz60357,https://twitter.com/AndreyGlaz60357/status/1740416081850925552,,,Akronim,2023-12-28
2023-12-06 13:50:55+07:00,1732291510832636276,@pollingtoday Anies +Muhaimin paling unggul.,0,0,0,0,tl,1635824972626288641,1729799815683326301,ZaemuriMoh47564,https://twitter.com/ZaemuriMoh47564/status/1732291510832636276,,,Wapres,2023-12-06
2023-12-23 16:31:53+07:00,1738492614650024037,@cakimiNOW Gus kuatkan d basis ini perbanyak sowan ke ulama sebab d situ kekuatan utamanya gus imin..untuk gen z sebaiknya pak anies yang ambil alih..In sya Allah Dengan begitu RI 1 dan 2 akan d raih,0,4,6,48,in,1576443177493442562,1738487758161920290,AuliaHikmatull4,https://twitter.com/AuliaHikmatull4/status/1738492614650024037,,"Bekasi, Jawa Barat",Pres,2023-12-23
2023-12-24 10:30:50+07:00,1738764142218301554,Di Depan Ketum PBNU Gus Yahya  Said Aqil Doakan Muhaimin Jadi Wakil Presiden https://t.co/iUfO8ucbmp,0,0,0,1,in,1512483442600341505,1738764142218301554,BeritakanID_com,https://twitter.com/BeritakanID_com/status/1738764142218301554,,Indonesia,Wapres,2023-12-24
2023-12-24 06:07:06+07:00,1738697768124686792,#MileiCierraEmbajadaCuba LO PROMETIO Y LO CUMPLIO https://t.co/ekkCD3Vs2A,6,17,147,351,es,1678749771169759233,1738697768124686792,yamalamin435,https://twitter.com/yamalamin435/status/1738697768124686792,https://pbs.twimg.com/media/GCEYZ-QXcAAdINv.jpg,EN LA TIERRA ,Akronim,2023-12-24
2023-12-17 11:10:04+07:00,1736237300529701113,Lagi lagi Semarang kena sidak Jubir timnas @bos_sir AMIN @aniesbaswedan @cakimiNOW POSKO GERAKAN RAKYAT ADIL DAN MAKMUR UNTUK SEMUA. Pokoknya sampai titik darah penghabisan AMIN WAJIB MENANG SATU PUTARAN. https://t.co/SIzn37XfJK,5,11,399,1005,in,1493158746205614080,1736237300529701113,LANGKAHANIES,https://twitter.com/LANGKAHANIES/status/1736237300529701113,https://pbs.twimg.com/ext_tw_video_thumb/1736236953610387456/pu/img/EKP8Yjhgwv7YvCVg.jpg,,Pres,2023-12-17
2023-12-29 00:30:22+07:00,1740424967836381662,Kita desak anies agar jadi presiden RI yg ke 8 Amin☝️ 🤲🤲🤲 https://t.co/U32EPp1swU,0,0,6,24,in,809930204692901888,1740424967836381662,dhibiroeschatzi,https://twitter.com/dhibiroeschatzi/status/1740424967836381662,https://pbs.twimg.com/ext_tw_video_thumb/1740424918003810305/pu/img/zA3f9B2jBgQAYxcR.jpg,Jakarta,Pres,2023-12-29
2023-12-28 12:12:05+07:00,1740239171586027542,Gelombang Penangkapan untuk Kubu Anies Sudah Dimulai https://t.co/pciFFlmI4u,7,38,52,115,in,3319260420,1740239171586027542,geloraco,https://twitter.com/geloraco/status/1740239171586027542,,Indonesia,Pres,2023-12-28
2023-12-29 23:45:31+07:00,1740776067978387891,صدای #توماج_صالحی باشیم، اجازه ندیم جمهوری اسلامی از فراموشی ما استفاده کنه و هر بلایی می‌خواد سر زندانی‌های سیاسی بیاره، همیشه ثابت شده که فشار رسانه‌ای می‌تونه به زندانی‌ها کمک کنه  #فقر_فساد_گرونی  #HamasTiesWithIRGC https://t.co/JpAIoxCJtf,20,68,777,2390,fa,334161563,1740776067978387891,mamadporii,https://twitter.com/mamadporii/status/1740776067978387891,https://pbs.twimg.com/media/GCh6m2mXAAAIbHv.jpg,,Akronim,2023-12-29
2023-12-15 11:04:37+07:00,1735511153449837028,Ratusan Emak-emak di Bojonegoro Deklarasi Diri Menangkan Amin (Anies Baswedan-Muhaimin Iskandar) dalam Pemilu 2024 https://t.co/O1DWt7F8xW,7,7,107,405,in,55507370,1735511153449837028,tvOneNews,https://twitter.com/tvOneNews/status/1735511153449837028,,"Pulo Gadung, Indonesia",Wapres,2023-12-15
2023-12-26 05:24:38+07:00,1739411857457451316,Pak Anies itu butuh Cak Imin  Pak Anies pinter tapi kekuasaan tidak dijalankan cukup dgn kharisma  silakan tertawakan Cak Imin  tp orang yg melengserkan Gud Dur  bertahan jadi Ketum PKB sekian belas tahun  jadi Cawapres pd tingkungan akhir jelas bukan orang biasa apalagi bodoh 😁,190,303,979,7739,in,273226220,1739411857457451316,erasmus70,https://twitter.com/erasmus70/status/1739411857457451316,,ICJR | Anfield,Pres,2023-12-26
2023-12-20 15:24:25+07:00,1737388470983655598,Pasangan Capres Cawapres yg berani di uji oleh Mahasiswa dan Rakyat. Anies Baswedan - Muhaimin Iskandar (AMIN) https://t.co/2YEZpS2XEF,3,2,46,73,in,158162219,1737388470983655598,arwidodo,https://twitter.com/arwidodo/status/1737388470983655598,https://pbs.twimg.com/ext_tw_video_thumb/1737388415690190848/pu/img/YE6SkD60ThFfjdTK.jpg,Indonesia,Pres,2023-12-20
2023-12-29 20:38:26+07:00,1740728988593741978,Awalnya ragu mau milih Pak Anies  karna alasan ngga bisa kerja cuma bisa ngomong.   Trus mikir    Resiko paling besar kalo Pak Anies jadi presiden palingan cuma program ga jalan aja  ya karna banyak omong dan ga bisa kerja. Masih bisa ditolerir  Tapi resiko dari si paslon ini…,510,730,5529,21293,in,328919751,1740728988593741978,adiiprnmo,https://twitter.com/adiiprnmo/status/1740728988593741978,,"Surakarta, Jawa Tengah",Pres,2023-12-29
2023-12-12 15:13:31+07:00,1734486623948333155,@idextratime O - 1 = Anies/muhaimin 0 - 2 =Prabowo/gibran 0 - 3 =Mu/Bmth,0,2,0,12,in,915355748023930880,1734481138557816975,Suandi98314556,https://twitter.com/Suandi98314556/status/1734486623948333155,,"Banten, Indonesia",Wapres,2023-12-12
2023-12-27 21:50:12+07:00,1740022274617717180,@DokterTifa Dokter ngeri ini dok  pak anies dipukul kepala nya oleh penyusup tak dikenal🙄 https://t.co/8HE9g6h9EO,3,9,6,10,in,1700577965657206784,1739992959414919394,iqkribmedia,https://twitter.com/iqkribmedia/status/1740022274617717180,https://pbs.twimg.com/ext_tw_video_thumb/1740022240828391424/pu/img/TuBiUAJ5bShuz1wY.jpg,,Pres,2023-12-27
2023-12-28 23:39:22+07:00,1740412133052162276,Amin amin amin https://t.co/9OK9L6MIg7,0,0,1,10,en,1239238294258552834,1740412133052162276,HseyinK48640203,https://twitter.com/HseyinK48640203/status/1740412133052162276,https://pbs.twimg.com/media/GCcvnEvXQAAU-yj.jpg,"İzmir, Türkiye",Akronim,2023-12-28
2023-12-17 07:37:23+07:00,1736183773883195766,@IrawanRommi @BobTeuku96933 @Tjel0up @vanc1Bozz Saya ini tinggal di Jakarta mas.... Jadi gak mudah kena hoax meme diatas.. faktanya banjir berkurang di jaman Anies.. nggak percaya? Lihat data.. https://t.co/kMeJONdWjc,3,22,90,179,in,1419873399040397312,1736016922725212237,HusodoYoga,https://twitter.com/HusodoYoga/status/1736183773883195766,https://pbs.twimg.com/media/GBgp8QEaQAAE3B3.jpg,"Jakarta Selatan, DKI Jakarta",Pres,2023-12-17
2023-12-29 14:24:20+07:00,1740634841778098458,Mine and hers wishing you a joyful festive celebration and a prosperous new year.   May God shower his blessings upon every family. Amin https://t.co/zPXwpITQuB,2,12,11,87,en,1638801349000192000,1740634841778098458,makamacham,https://twitter.com/makamacham/status/1740634841778098458,https://pbs.twimg.com/media/GCf6KBTWQAAw7Dv.jpg,"Abuja, Nigeria",Akronim,2023-12-29
2023-12-23 07:20:30+07:00,1738353853290995924,Yg ngelaporin ngga ada kerjaan  ngamukan  emosian  plus bodoh pengetahuan agama pdh basic banget. Segala sok2’an dgn alasan penistaan agama.  Pas banget aja Anies Muhaimin disingkat jadi #AMIN. Kalau mau yg serius  Amin artinya aman tenteram Aamin artinya meminta pertolongan.…,0,3,12,30,in,1689553843200110593,1738353853290995924,nieke_olivia,https://twitter.com/nieke_olivia/status/1738353853290995924,,Italy,Pres,2023-12-23
2023-12-13 05:25:57+07:00,1734701149792690270,@VIVAcoid Semua kelihatan kwalitas seorang Anies Baswedan  beliau memang orang yang tepat untuk menjadi presiden. tahu dan menguasai permasalahan bangsa ini dan mengerti cara mengatasinya. https://t.co/wbpXR7am2q,1,6,20,115,in,1692179639660412928,1734586686481543513,hendrsunndr,https://twitter.com/hendrsunndr/status/1734701149792690270,https://pbs.twimg.com/media/GBLlgFZbgAAL3Gr.jpg,Sukabumi ,Pres,2023-12-13
2023-12-11 10:29:05+07:00,1734052659584442742,SUMBANGKAN 100 MOBIL UNTUK TIM PEMENANGAN AMIN DI JAWA BARAT. https://t.co/xuaGr1tqDj,106,133,1258,2901,in,1589754038324977667,1734052659584442742,descha05,https://twitter.com/descha05/status/1734052659584442742,https://pbs.twimg.com/ext_tw_video_thumb/1734052362455789568/pu/img/QwxpDOzEhFNYIqQZ.jpg,somewhere only we know ,Akronim,2023-12-11
2023-12-22 22:05:56+07:00,1738214293634756946,"Dulu Pak Muhaimin pernah ikut potong tumpeng di IKN  kenapa jadi ngga konsisten gini"" 🤪  #DebatCawapres Pak Mahfud Cak Imin El Sulfat https://t.co/67vSZaVMKA""",163,9,128,1968,in,1631706467018633216,1738214277331431630,illberightbacks,https://twitter.com/illberightbacks/status/1738214293634756946,https://pbs.twimg.com/ext_tw_video_thumb/1738185717531254784/pu/img/gr6iQ7uCwSB5wery.jpg,,Wapres,2023-12-22
2023-12-12 20:14:12+07:00,1734562296586805257,#AMINTerbaikNomor1 #AMINUnggulDebatCapres Menuju Indonesia Perubahan bersama Anis-Muhaimin AMIN 2024 https://t.co/fK7vZJhc7S,0,1,6,20,in,1483306502761115650,1734562296586805257,TiungK,https://twitter.com/TiungK/status/1734562296586805257,https://pbs.twimg.com/ext_tw_video_thumb/1734562258162946048/pu/img/E3QUDlKjSz7sQt56.jpg,,Wapres,2023-12-12
2023-12-11 05:45:34+07:00,1733981308597174722,Dalam jajak pendapat terbaru yang dirilis Litbang Kompas  elektabilitas pasangan Prabowo-Gibran di atas pasangan Anies-Muhaimin  dan Ganjar-Mahfud. https://t.co/Cw28hX6fnC,12,47,26,83,in,23343960,1733981308597174722,kompascom,https://twitter.com/kompascom/status/1733981308597174722,,Jakarta,Wapres,2023-12-11
2023-12-22 20:43:07+07:00,1738193453144785342,@willbeboyz @Arie_Kriting At this point anies seharusnya handle kampanyenya sendirian dah. Cawapresnya lemah dan jubirnya di mata najwa juga gak bgt. Sayang padahal debat kemaren udah paling bagus dia  eh orang2 sekitarnya yg beban 😂,2,5,8,150,in,2242919450,1738183716160282660,mijikuhibiniuu,https://twitter.com/mijikuhibiniuu/status/1738193453144785342,,,Pres,2023-12-22
2023-12-23 08:06:38+07:00,1738365465192452581,@aniesbaswedan Pak Anies kerennn 👍 https://t.co/D2uMKaLlY5,0,0,0,1,nl,1348859002835202048,1738129962199330998,vivas_almar,https://twitter.com/vivas_almar/status/1738365465192452581,https://pbs.twimg.com/ext_tw_video_thumb/1738365410926555136/pu/img/tsq7QLQtR708Hv_j.jpg,,Pres,2023-12-23
2023-12-21 11:19:06+07:00,1737689124046504288,JK dukung Anies-Muhaimin ?ga perlu gentarlah   paling mainannya sektar mesjid lain dgn Pak @SBYudhoyono yg memang punya masa fanatik Pecinta beliau seperti masa pecinta pak @jokowi .  Lihat ini..👇 baru pak Beye turun gunung  gimana dasyatnya jika pak JKW juga turun gunung😍🇮🇩❤️ https://t.co/zQgi4IfRVI,0,8,14,28,in,989495145077747714,1737689124046504288,LOVE_UM4M4,https://twitter.com/LOVE_UM4M4/status/1737689124046504288,https://pbs.twimg.com/ext_tw_video_thumb/1737689083517030400/pu/img/BqORvyeuW8cBQ9kC.jpg,Sweet Home,Wapres,2023-12-21
2023-12-23 17:11:39+07:00,1738502623668445274,Summary of last night's #DebatCawapres : Jokowi's eldest son Gibran Rakabuming spars with rivals Muhaimin Iskandar and Mahfud MD over new capital  hits back using jargon and abbreviations to puzzle his older competitors. https://t.co/qtGe644Pm7 via @scmpnews https://t.co/uj2xaUk7zJ,0,0,0,1,en,1703773728,1738502623668445274,restyworo,https://twitter.com/restyworo/status/1738502623668445274,https://pbs.twimg.com/media/GCBm4h9WsAAm379.jpg,Jakarta-Paris,Wapres,2023-12-23
2023-12-24 14:29:21+07:00,1738824165220888935,Kantor Sekretariat SOBAT ANIES Kabupaten Bandung Barat #SobatAnies https://t.co/xWlINiktN7,2,4,141,468,in,1417489643759710208,1738824165220888935,MissKoral,https://twitter.com/MissKoral/status/1738824165220888935,https://pbs.twimg.com/ext_tw_video_thumb/1738824131821580288/pu/img/mlpuKr67BOkoaENa.jpg,"Yogyakarta, Indonesia",Pres,2023-12-24
2023-12-07 21:14:26+07:00,1732765512633880634,Anies-Muhaimin volunteers to strengthen network in Java #jakpost https://t.co/urIT8VEcGq https://t.co/ixhMCHvV7t,0,0,0,1,en,68577507,1732765512633880634,jakpost,https://twitter.com/jakpost/status/1732765512633880634,https://pbs.twimg.com/media/GAwFDPzWgAAfln9.jpg,Jakarta,Pres,2023-12-07
2023-12-14 19:28:21+07:00,1735275534282809438,bruh 🤦🏻 https://t.co/me4SIoxFWH,0,1,0,0,en,263569122,1735275534282809438,aminsalmee,https://twitter.com/aminsalmee/status/1735275534282809438,https://pbs.twimg.com/media/GBTv5brasAA0H6T.jpg,Malaysia,Akronim,2023-12-14
2023-12-19 22:07:06+07:00,1737127422972342380,Ketiganya melakukan hal yg sama  tp hanya Anies yg diserang dgn politik identitas  saat bertemu dgn ulama...  Koplak ga tuh😂 https://t.co/NRMTuzeLAV,3,10,34,65,in,1336576386987790336,1737127422972342380,toe_giman,https://twitter.com/toe_giman/status/1737127422972342380,https://pbs.twimg.com/ext_tw_video_thumb/1737126439429017600/pu/img/4uzckU_CEyjqFiZ1.jpg,KM 50,Pres,2023-12-19
2023-12-10 22:55:41+07:00,1733878158032769356,PKS #Batang Gelar Flashmob Kampanyekan Anies-Muhaimin dan Calegnya #klikRMOL https://t.co/bvpzVnb3xu,0,0,0,0,in,950627851140710401,1733878158032769356,rmoljateng,https://twitter.com/rmoljateng/status/1733878158032769356,,"Semarang, Jawa Tengah",Wapres,2023-12-10
2023-12-23 13:54:03+07:00,1738452896117817683,@Resist_05 Stfu,0,0,0,0,en,1017830576,1738075648823116041,muhaiminhalim,https://twitter.com/muhaiminhalim/status/1738452896117817683,,Melaka,Wapres,2023-12-23
2023-12-06 16:50:08+07:00,1732336611978002459,Walaupun kehujanan mas @aniesbaswedan tetap serap aspirasi dan menyapa nelayan kuali pasar Bengkulu https://t.co/17cm3EPRo5,6,3,305,743,in,1493158746205614080,1732336611978002459,LANGKAHANIES,https://twitter.com/LANGKAHANIES/status/1732336611978002459,https://pbs.twimg.com/ext_tw_video_thumb/1732336258545057792/pu/img/zTxgC9McgYBHlXKH.jpg,,Pres,2023-12-06
2023-12-25 03:43:48+07:00,1739024094404710738,Amin 🤲 #SehidinVarTürkiye https://t.co/ok0HyhRWm0,1,12,39,167,en,635526485,1739024094404710738,davam_5967,https://twitter.com/davam_5967/status/1739024094404710738,https://pbs.twimg.com/media/GCJBMqhXcAAwHsH.jpg,Türkiye,Akronim,2023-12-25
2023-12-22 22:08:10+07:00,1738214853301707212,Sadiq and Amin and innocent Imran  #معصوم_صادق_امین  #عمران_خان_تو_آئے_گا https://t.co/hSCrLdARPm,0,1,53,25,en,1554659087534653443,1738214853301707212,doulatKhan_pti,https://twitter.com/doulatKhan_pti/status/1738214853301707212,https://pbs.twimg.com/media/GB9hL1ZbUAABha3.jpg,"Multan, Pakistan",Akronim,2023-12-22
2023-12-10 16:31:46+07:00,1733781541980082543,Semakin dekat aja persaingannya  beda tipis saja tinggal 1 5% saja.  https://t.co/y7eJ12kmtQ  LSI merilis hasil survei terbaru tingkat elektabilitas Anies-Muhaimin (AMIN)  Prabowo-Gibran  dan Ganjar-Mahfud Md. Hasilnya  Prabowo-Gibran unggul.,0,0,1,1,in,2300604649,1733781541980082543,allpribadi,https://twitter.com/allpribadi/status/1733781541980082543,,,Wapres,2023-12-10
2023-12-13 01:15:41+07:00,1734638166315790551,Anies-Ganjar will go hard like Soyeon and then there's Prabowo.... https://t.co/DYrN3j9T05,0,0,0,0,en,1291198099617062913,1734636460299460907,wedokbetawi,https://twitter.com/wedokbetawi/status/1734638166315790551,,SELECTIVE.,Pres,2023-12-13
2023-12-05 17:19:04+07:00,1731981508683141275,Anies akan Buat Kebijakan Pertambangan Ramah Lingkungan Jika Menang Pilpres 2024 https://t.co/12jS4FMlDx,3,0,0,10,in,71436318,1731981508683141275,KompasTV,https://twitter.com/KompasTV/status/1731981508683141275,,Indonesia,Pres,2023-12-05
2023-12-11 09:43:33+07:00,1734041197717651524,JOKOWI KHAWATIR DUA PUTARAN LAWAN ANIES...  JOKOWI MULAI GELISAH ELEKTABILITAS PRABOWO GIBRAN STAGNAN  ANIES CAK IMIN MELESAT  TSKUT DUA PUTARAN....‼️  #RuntuhkanOligarkiJokowi #RuntuhkanOligarkiJokowi 🆘🆗 https://t.co/6WT5yCvvhB,4,3,31,42,in,1679184284098367489,1734041197717651524,P3n99u94t_,https://twitter.com/P3n99u94t_/status/1734041197717651524,https://pbs.twimg.com/ext_tw_video_thumb/1734041172765769728/pu/img/tS_W5brvmrx2RLIy.jpg,,Pres,2023-12-11
2023-12-10 23:46:47+07:00,1733891020067160120,Javaid Ganderbal: Today under the supervision of District president BJP Ganderbal Mohammad Amin Shah a new Joining program has been organised by District president Youva morcha Mr SaJad Ahmad Tullamulla in which Cheif Guest was General secretary BJP Ganderbal Javaid Ahmad. https://t.co/CPJCkfSuC0,0,0,0,1,en,1691115917759913986,1733891020067160120,SahilnadviN,https://twitter.com/SahilnadviN/status/1733891020067160120,https://pbs.twimg.com/media/GBAEr9oWEAAOxe1.jpg,Ganderbal ,Akronim,2023-12-10
2023-12-16 15:32:09+07:00,1735940867100377091,We're open for sponsorships in any kind for the upcoming Jonaxx' Bday Cupsleeve Event sa January 14 2024 po:  - Jonaxx books - Jonaxx merches - Artworks  Send lang po kayo ng dm sa amin.  Thank you so much 💞,5,1,10,15,en,1216220433327874048,1735940867100377091,jslcebu,https://twitter.com/jslcebu/status/1735940867100377091,,"Cebu City, Central Visayas",Akronim,2023-12-16
2023-12-23 21:03:02+07:00,1738560852134174997,Gw Salut Dan Bangga Dengan Kader PKS  Semangat Dan Sepenuh Hati Mendukung Anies Baswedan  Demi PERUBAHAN Berjuang Tanpa Mengharapkan Pamrih ✅💪 https://t.co/xqJ3qZuxT7,3,12,313,894,in,1492070271800414210,1738560852134174997,PutraErlangga95,https://twitter.com/PutraErlangga95/status/1738560852134174997,https://pbs.twimg.com/ext_tw_video_thumb/1738560634902695936/pu/img/cZT9IfwJHS-TNuPB.jpg,"Jakarta Pusat, DKI Jakarta",Pres,2023-12-23
2023-12-14 16:30:57+07:00,1735230890421420335,Pendidikan karakter menjadi bagian integral dari visi PKS dan Anis Muhaimin. #PKSAMINuntukIndonesia,0,0,0,0,in,246658041,1735230890421420335,BangArul,https://twitter.com/BangArul/status/1735230890421420335,,surabaya,Wapres,2023-12-14
2023-12-29 07:28:02+07:00,1740530078541582840,"Anies Gentleman""‼️ AMIN ☝️ #AMINAjaDulu  #AsalBukanPrabowo  #AsalBukan02 https://t.co/2BpbGuSiZ5""",0,0,0,1,en,487229962,1740530078541582840,rijoel_chan,https://twitter.com/rijoel_chan/status/1740530078541582840,https://pbs.twimg.com/tweet_video_thumb/GCea30VboAAzKQI.jpg,,Pres,2023-12-29
2023-12-29 21:05:03+07:00,1740735686788137317,@Arie_Kriting Kocak emang apalagi kalo sampe desak anies mendesak sana. 😂 https://t.co/0D4G7ImU4l,0,0,0,1,in,1521948285979664384,1740698982584844649,Antinow4,https://twitter.com/Antinow4/status/1740735686788137317,,,Pres,2023-12-29
