id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Verified
625581418962247680,625581418962247680,2015-07-27 15:20:07 SE Asia Standard Time,2015-07-27,15:20:07,700,3146780790,iuufishing,IUU FISHING,,2. SE bentuk tindak lanjut thdp kapal perikanan Indonesia yg pembangunannya dilakukan di LN (eks asing) &amp;  http://t.co/BU1ntqB4Ke,in,[],[],"['https://pbs.twimg.com/media/CK6C--qUEAAsx28.jpg', 'https://pbs.twimg.com/media/CK6C_CFUAAAevhW.jpg', 'https://pbs.twimg.com/media/CK6C-mTUMAAOL5Z.jpg']",0,0,0,[],[],https://twitter.com/IuuFishing/status/625581418962247680,False,,1,https://pbs.twimg.com/media/CK6C--qUEAAsx28.jpg,,,,,,,[],,,,,No
625583028325105664,625583028325105664,2015-07-27 15:26:31 SE Asia Standard Time,2015-07-27,15:26:31,700,3146780790,iuufishing,IUU FISHING,,Pelelangan Ikan Lelang Ilegal/TPI Ilegal = IUU Fishing.  http://t.co/ULxXJwSqqk @susipudjiastuti @sjariefwidjaja @humaspsdkp @ImacsIndonesia,in,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}, {'screen_name': 'sjariefwidjaja', 'name': 'sjarief widjaja', 'id': '2978777719'}]",['http://bandung.bisnis.com/read/20150723/61825/538489/pelelangan-ikan-lelang-ilegal-pemkab-cirebon-bilang-tpi-kekurangan-modal?utm_source=dlvr.it&utm_medium=twitter&dlvrit=1252155'],[],0,0,0,[],[],https://twitter.com/IuuFishing/status/625583028325105664,False,,0,,,,,,,,[],,,,,No
625594282611572736,625594282611572736,2015-07-27 16:11:14 SE Asia Standard Time,2015-07-27,16:11:14,700,3146780790,iuufishing,IUU FISHING,,1. Fish laundering # (tdk sama) dgn IUUF. @susipudjiastuti @KemenKP @humaspsdkp @ImacsIndonesia,in,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}]",[],[],0,0,0,[],[],https://twitter.com/IuuFishing/status/625594282611572736,False,,0,,,,,,,,[],,,,,No
625595599044214784,625595599044214784,2015-07-27 16:16:28 SE Asia Standard Time,2015-07-27,16:16:28,700,3146780790,iuufishing,IUU FISHING,,4. Solusi Fish laundering Naikkan pajak biaya impor ikan. @susipudjiastuti @KemenKP @humaspsdkp @sjariefwidjaja @ImacsIndonesia,in,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}, {'screen_name': 'sjariefwidjaja', 'name': 'sjarief widjaja', 'id': '2978777719'}]",[],[],0,0,0,[],[],https://twitter.com/IuuFishing/status/625595599044214784,False,,0,,,,,,,,[],,,,,No
625598568586305536,625598568586305536,2015-07-27 16:28:16 SE Asia Standard Time,2015-07-27,16:28:16,700,194032645,hafizhadyas,Hafizh Adyas,,@KemenKP @usaidindonesia &amp; @NOAAFisheries are conducting a workshop to discuss a ways of combating IUU fishing  http://t.co/ODKJnQcAwX,en,"[{'screen_name': 'usaidindonesia', 'name': 'usaid indonesia', 'id': '198898768'}, {'screen_name': 'noaafisheries', 'name': 'noaa fisheries', 'id': '281530541'}]",[],['https://pbs.twimg.com/media/CK6SlV2UYAAvLpK.jpg'],0,1,0,[],[],https://twitter.com/hafizhadyas/status/625598568586305536,False,,1,https://pbs.twimg.com/media/CK6SlV2UYAAvLpK.jpg,,,,,,,[],,,,,No
625775328955363328,625775328955363328,2015-07-28 04:10:39 SE Asia Standard Time,2015-07-28,04:10:39,700,22029553,seasaver,Blue Planet Society,,Satellites track slave fishing boats on journey from #Indonesia to #PNG  http://t.co/upo0bcrCpr @SCMP_News #IUU  http://t.co/JqwnLwM4mz,en,"[{'screen_name': 'scmp_news', 'name': 'daily news', 'id': '1017004900218126338'}]",['http://bit.ly/1euN53X'],['https://pbs.twimg.com/media/CK8zWGrWcAAxvfX.jpg'],1,10,6,"['indonesia', 'png', 'iuu']",[],https://twitter.com/Seasaver/status/625775328955363328,False,,1,https://pbs.twimg.com/media/CK8zWGrWcAAxvfX.jpg,,,,,,,[],,,,,No
627749311544078336,627749311544078336,2015-08-02 14:54:33 SE Asia Standard Time,2015-08-02 00:00:00,14:54:33,700,160858057,kemlu_ri,MoFA Indonesia,,Indonesia Kedepankan Perlindungan Pekerja Migran dan IUU Fishing di @ASEAN Ministerial Meeting  http://t.co/c3KjkKkdB2  http://t.co/8tCWYBcgIu,in,"[{'screen_name': 'asean', 'name': 'asean', 'id': '111560581'}]",['http://www.kemlu.go.id/Pages/News.aspx?IDP=7616&l=id'],['https://pbs.twimg.com/media/CLY2qtJUAAAfQ6n.png'],0,18,3,[],[],https://twitter.com/Kemlu_RI/status/627749311544078336,False,,1,https://pbs.twimg.com/media/CLY2qtJUAAAfQ6n.png,,,,,,,[],,,,,Yes
629640985161523200,629640985161523200,2015-08-07 20:11:23 SE Asia Standard Time,2015-08-07,20:11:23,700,58535280,arifsyah,Arifsyah M. Nasution,,"""PH industry indirectly said processing lot of #IUUFishing catches from Indonesian Waters"".  http://t.co/fCVgZnJZKt @KemenKP @susipudjiastuti",en,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}]",['http://www.rappler.com/business/industries/247-agriculture/101878-gensan-tuna-production-h1-2015'],[],0,0,0,['iuufishing'],[],https://twitter.com/arifsyah/status/629640985161523200,False,,0,,,,,,,,[],,,,,No
631251203217711104,631251203217711104,2015-08-12 06:49:49 SE Asia Standard Time,2015-08-12,06:49:49,700,290266760,mukhtar_api,Mukhtar. A.Pi,,@IuuFishing Berita Pemberantasan  Illegal Fishing di Indonesia  http://t.co/gi8XmOjMif,in,[],['http://mukhtar-api.blogspot.com/search/label/Illegal%20Fishing'],[],0,0,0,[],[],https://twitter.com/mukhtar_api/status/631251203217711104,False,,0,,,,,,,,[],,,,,No
631919263100633088,631919263100633088,2015-08-14 03:04:27 SE Asia Standard Time,2015-08-14,03:04:27,700,189239468,seaweb_org,SeaWeb.org,,The Indonesian Navy has seized a fugitive #trawler that uses slave-labor to #fish.  http://t.co/yva0lalKTj #seafood #IUUfishing,en,[],['http://ow.ly/QSlqC'],[],0,1,0,"['trawler', 'fish', 'seafood', 'iuufishing']",[],https://twitter.com/SeaWeb_org/status/631919263100633088,False,,0,,,,,,,,[],,,,,No
632099775110905857,632099775110905856,2015-08-14 15:01:44 SE Asia Standard Time,2015-08-14,15:01:44,700,127808102,dryad_maritime,Dryad Maritime,,Indonesia Delivers a Blow to Seafood Slave Industry  http://t.co/gmnggfh9lz via @Mar_Ex #IUU #Fishing #Indonesia,en,"[{'screen_name': 'mar_ex', 'name': 'the maritime executive', 'id': '25116303'}]",['http://ow.ly/QQybG'],[],0,0,0,"['iuu', 'fishing', 'indonesia']",[],https://twitter.com/Dryad_Maritime/status/632099775110905857,False,,0,,,,,,,,[],,,,,No
632202420337045504,632202420337045504,2015-08-14 21:49:37 SE Asia Standard Time,2015-08-14 00:00:00,21:49:37,700,144615713,reaproy,Phil Robertson,,Hurrah for #Indonesia! Navy nabs major #Thailand fishing vessel suspected of using trafficked laborers &amp; #IUU fishing  http://t.co/EhBV8ghVC2,en,[],['http://www.nytimes.com/aponline/2015/08/13/world/asia/ap-as-seafood-from-slaves-boat-seized.html?smid=fb-share'],[],0,3,1,"['indonesia', 'thailand', 'iuu']",[],https://twitter.com/Reaproy/status/632202420337045504,False,,0,,,,,,,,[],,,,,Yes
633561381300772864,633561381300772864,2015-08-18 15:49:38 SE Asia Standard Time,2015-08-18,15:49:38,700,14821137,lexrigby,Lex Rigby,,#NEWS #Indonesia tackles another #Poaching vessel... the #SilverSea2:  http://t.co/aYrBpwNxvf #IUU #Fishing  http://t.co/0uDFSLCFPD,en,[],['http://www.theaustralian.com.au/news/world/jakarta-win-over-fishing-poachers/story-e6frg6so-1227484052521'],['https://pbs.twimg.com/media/CMrcsw0VAAAcx_K.jpg'],0,1,0,"['news', 'indonesia', 'poaching', 'silversea2', 'iuu', 'fishing']",[],https://twitter.com/lexrigby/status/633561381300772864,False,,1,https://pbs.twimg.com/media/CMrcsw0VAAAcx_K.jpg,,,,,,,[],,,,,No
633690256705871872,633690256705871872,2015-08-19 00:21:45 SE Asia Standard Time,2015-08-19,00:21:45,700,110798209,savingoceans,savingoceans,,Indonesia sinks 34 foreign boats to #stop #illegal #fishing  http://t.co/vyfoxclsd0 via @BangkokPostNews #IUU  http://t.co/NKdD8j2OjW,en,"[{'screen_name': 'bangkokpostnews', 'name': 'bangkok post', 'id': '20583561'}]",['http://www.bangkokpost.com/news/asia/660160/indonesia-sinks-34-foreign-boats-to-stop-illegal-fishing'],['https://pbs.twimg.com/media/CMtR7jgUcAAouf5.png'],1,9,6,"['stop', 'illegal', 'fishing', 'iuu']",[],https://twitter.com/savingoceans/status/633690256705871872,False,,1,https://pbs.twimg.com/media/CMtR7jgUcAAouf5.png,,,,,,,[],,,,,No
633705676389371905,633705676389371904,2015-08-19 01:23:01 SE Asia Standard Time,2015-08-19,01:23:01,700,337266377,shilpichhotray,Shilpi Chhotray,,#Indonesia takes a prominent stand on #IUU- sinks 34 foreign boats to #stop #illegal #fishing  http://t.co/QIwzHP3iDk … via @BangkokPostNews,en,"[{'screen_name': 'bangkokpostnews', 'name': 'bangkok post', 'id': '20583561'}]",['http://www.bangkokpost.com/news/asia/660160/indonesia-sinks-34-foreign-boats-to-stop-illegal-fishing'],[],0,0,0,"['indonesia', 'iuu', 'stop', 'illegal', 'fishing']",[],https://twitter.com/ShilpiChhotray/status/633705676389371905,False,,0,,,,,,,,[],,,,,No
633718018191716352,633718018191716352,2015-08-19 02:12:04 SE Asia Standard Time,2015-08-19,02:12:04,700,272005814,benjaminhccarr,@benjaminhccarr@hachyderm.io Ph.D 👨🏻‍💻🧬🌊🐕📷,,Indonesia burned and sank 34 #IUU #fishing vessels in an effort to deter illegal fishing  http://t.co/XaSyRSfwMg  http://t.co/zsgOLjysoC,en,[],['http://bit.ly/1TRLzfK'],['https://pbs.twimg.com/media/CMtbzOGWoAEHGpP.jpg'],0,0,0,"['iuu', 'fishing']",[],https://twitter.com/BenjaminHCCarr/status/633718018191716352,False,,1,https://pbs.twimg.com/media/CMtbzOGWoAEHGpP.jpg,,,,,,,[],,,,,No
634362493209587713,634362493209587712,2015-08-20 20:52:58 SE Asia Standard Time,2015-08-20,20:52:58,700,2179718520,csoalliance,CSO Alliance,,Indonesia sinks 34 foreign vessels to stop illegal fishing:   https://t.co/x6yIkzfGj0 #IUUfishing #Indonesia  http://t.co/llz0hoP662,en,[],['https://www.vesselfinder.com/news/4146-Indonesia-sinks-34-foreign-vessels-to-stop-illegal-fishing'],['https://pbs.twimg.com/media/CM21U0RWwAAYoh-.jpg'],0,0,0,"['iuufishing', 'indonesia']",[],https://twitter.com/CSOAlliance/status/634362493209587713,False,,1,https://pbs.twimg.com/media/CM21U0RWwAAYoh-.jpg,,,,,,,[],,,,,No
634576005215031297,634576005215031296,2015-08-21 11:01:24 SE Asia Standard Time,2015-08-21,11:01:24,700,461122394,samgrimley7,Sam Grimley,,Indonesia sinks 34 foreign boats to curb illegal #fishing #IUU  http://t.co/Gzx11ucXfn,en,[],['http://www.channelnewsasia.com/news/asiapacific/indonesia-sinks-34/2058834.html#.VdaiO1BV4fE.twitter'],[],0,0,0,"['fishing', 'iuu']",[],https://twitter.com/SamGrimley7/status/634576005215031297,False,,0,,,,,,,,[],,,,,No
634783420078555136,634783420078555136,2015-08-22 00:45:35 SE Asia Standard Time,2015-08-22,00:45:35,700,110798209,savingoceans,savingoceans,,Joint action by #Australia and #Indonesia to curb #illegal #fishing hailed #IUU  http://t.co/H59UsIX011,en,[],['http://www.smh.com.au/technology/sci-tech/joint-action-by-australia-and-indonesia-to-curb-illegal-fishing-hailed-20150819-gj3axx.html'],[],0,3,3,"['australia', 'indonesia', 'illegal', 'fishing', 'iuu']",[],https://twitter.com/savingoceans/status/634783420078555136,False,,0,,,,,,,,[],,,,,No
635009758005583873,635009758005583872,2015-08-22 15:44:58 SE Asia Standard Time,2015-08-22,15:44:58,700,58535280,arifsyah,Arifsyah M. Nasution,,"Indonesia, Norwegia Saling Bekerjasama Perangi #IUUFishing  http://t.co/4jGAwFfvlG @KemenKP @susipudjiastuti @jokowi #Oceans2025",in,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}, {'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]",['http://nusantaran.com/2015/08/22/15381/indonesia-norwegia-saling-bekerjasama-perangi-illegal-fishing/'],[],0,1,0,"['iuufishing', 'oceans2025']",[],https://twitter.com/arifsyah/status/635009758005583873,False,,0,,,,,,,,[],,,,,No
635856822621110272,635856822621110272,2015-08-24 23:50:54 SE Asia Standard Time,2015-08-24,23:50:54,700,34197676,philjacobius,Philip Jacobson,,Lots of photos of #Indonesia blowing up illegal foreign fishing boats #IUU  http://t.co/iSFpy9dGA2  http://t.co/xT9YHQN2qT,en,[],['http://www.guns.com/2015/08/21/in-indonesia-they-really-dont-like-illegal-fishing-boats-16-photos/'],"['https://pbs.twimg.com/media/CNMEaPYWEAAHNWv.jpg', 'https://pbs.twimg.com/media/CNMEaGjWEAAmafE.jpg']",0,0,1,"['indonesia', 'iuu']",[],https://twitter.com/philjacobius/status/635856822621110272,False,,1,https://pbs.twimg.com/media/CNMEaPYWEAAHNWv.jpg,,,,,,,[],,,,,No
638660776413147137,638660776413147136,2015-09-01 17:32:49 SE Asia Standard Time,2015-09-01,17:32:49,700,163105494,marsecreview,CSOA MarSecReview,,"MSR: Aus, Indo in joint anti piracy ops: Targets will include IUU fishing. Joint Piracy Operations for Austral...  http://t.co/4hn95XJgld",en,[],['http://bit.ly/1JJ07aT'],[],0,0,0,[],[],https://twitter.com/marsecreview/status/638660776413147137,False,,0,,,,,,,,[],,,,,No
638707554936332288,638707554936332288,2015-09-01 20:38:42 SE Asia Standard Time,2015-09-01,20:38:42,700,2179718520,csoalliance,CSO Alliance,,Joint Piracy Operations for Australia and Indonesia:   http://t.co/blLMxSpWW0 #pirates #IUUfishing,en,[],['http://maritime-executive.com/article/joint-piracy-operations-for-australia-and-indonesia'],[],0,0,0,"['pirates', 'iuufishing']",[],https://twitter.com/CSOAlliance/status/638707554936332288,False,,0,,,,,,,,[],,,,,No
641257000161136640,641257000161136640,2015-09-08 21:29:17 SE Asia Standard Time,2015-09-08,21:29:17,700,19776012,intrafish,IntraFish Media,,#WSC2015 blog: Indonesia’s tough stance on IUU fishing paying off  http://t.co/NXarW9dApJ,en,[],['http://www.intrafish.com/events/blog/article1419146.ece'],[],0,1,0,['wsc2015'],[],https://twitter.com/IntraFish/status/641257000161136640,False,,0,,,,,,,,[],,,,,No
641892957478604800,641892957478604800,2015-09-10 15:36:21 SE Asia Standard Time,2015-09-10,15:36:21,700,22029553,seasaver,Blue Planet Society,,#Indonesia’s war on illegal fishing  http://t.co/CLK3HL145N @EurasiaReview #IUU #overfishing,en,"[{'screen_name': 'eurasiareview', 'name': 'eurasia review', 'id': '21856182'}]",['http://bit.ly/1gbasR0'],[],1,9,0,"['indonesia', 'iuu', 'overfishing']",[],https://twitter.com/Seasaver/status/641892957478604800,False,,0,,,,,,,,[],,,,,No
642541895458025472,642521756851290112,2015-09-12 10:35:00 SE Asia Standard Time,2015-09-12,10:35:00,700,3008637205,saut_ph,Saut Hutagalung,,@KemenKP @humaspsdkp @EU_Commission  Participants appreciated Indonesian efforts to combat IUU fishing: keep fighting the wrong doings,en,"[{'screen_name': 'eu_commission', 'name': 'european commission 🇪🇺', 'id': '157981564'}]",[],[],0,3,0,[],[],https://twitter.com/saut_ph/status/642541895458025472,False,,0,,,,,,,,[],,,,,No
643736749957513216,643736749957513216,2015-09-15 17:42:55 SE Asia Standard Time,2015-09-15,17:42:55,700,58535280,arifsyah,Arifsyah M. Nasution,,Official: Indonesia's tough stance on IUU fishing paying off  http://t.co/V8r7RynLaw @KemenKP @susipudjiastuti #IUUFishingNoMore,en,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}]",['http://www.intrafish.com/news/article1419757.ece'],[],0,7,4,['iuufishingnomore'],[],https://twitter.com/arifsyah/status/643736749957513216,False,,0,,,,,,,,[],,,,,No
644063579008843776,644063579008843776,2015-09-16 15:21:38 SE Asia Standard Time,2015-09-16,15:21:38,700,19776012,intrafish,IntraFish Media,,Official: Indonesia's tough stance on IUU fishing paying off:  http://t.co/ZUPg5kxq91 @DW_intrafish,en,"[{'screen_name': 'dw_intrafish', 'name': 'dominic welling', 'id': '1500710066'}]",['http://www.intrafish.com/news/article1419757.ece'],[],0,0,1,[],[],https://twitter.com/IntraFish/status/644063579008843776,False,,0,,,,,,,,[],,,,,No
644911446686593025,644911446686593024,2015-09-18 23:30:45 SE Asia Standard Time,2015-09-18,23:30:45,700,303979139,savingseafood,Saving Seafood,,"A big reunion: More than 2,000 enslaved fishermen rescued over 6 months #IUUfishing #Indonesia #Thailand @NYTimes  http://t.co/TdfdEvjS9f",en,"[{'screen_name': 'nytimes', 'name': 'the new york times', 'id': '807095'}]",['http://ow.ly/SomxR'],[],0,0,0,"['iuufishing', 'indonesia', 'thailand']",[],https://twitter.com/savingseafood/status/644911446686593025,False,,0,,,,,,,,[],,,,,No
645421278090952704,645421278090952704,2015-09-20 09:16:38 SE Asia Standard Time,2015-09-20,09:16:38,700,3127837411,tangkasnews,TANGKASNEWS,,Menteri KKP Bersama Polri Konsisten Berantas IUU Fishing  http://t.co/oDr5AbQvdB #Berindo,in,[],['http://goo.gl/fb/d4FZxg'],[],0,0,0,['berindo'],[],https://twitter.com/TangkasNews/status/645421278090952704,False,,0,,,,,,,,[],,,,,No
646096559034138624,641288393259749376,2015-09-22 05:59:58 SE Asia Standard Time,2015-09-22,05:59:58,700,1474574612,naonetaeta,Dedy H Sutisna,,"@arifsyah @susipudjiastuti . For Indonesian water, priority step as combat to IUU Fishing and this together  responsibility public.",en,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}]",[],[],0,1,1,[],[],https://twitter.com/NaonetaEta/status/646096559034138624,False,,0,,,,,,,,[],,,,,No
646983440219312128,646983440219312128,2015-09-24 16:44:07 SE Asia Standard Time,2015-09-24,16:44:07,700,3146780790,iuufishing,IUU FISHING,,Nelayan Indonesia dimanfaatkan sbg tenaga IUUF hampir di seluruh dunia.  https://t.co/kxt0W2a0Bp @susipudjiastuti   https://t.co/86BMdAhcrI,in,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}]","['https://www.youtube.com/watch?v=8E9Xs_2Q5vY', 'https://twitter.com/pescapirata/status/646494395672461313']",[],0,19,8,[],[],https://twitter.com/IuuFishing/status/646983440219312128,False,https://twitter.com/pescapirata/status/646494395672461313,0,,,,,,,,[],,,,,No
647570394048630789,647563622860787712,2015-09-26 07:36:27 SE Asia Standard Time,2015-09-26,07:36:27,700,3008637205,saut_ph,Saut Hutagalung,,"@Antara_LKBN @KemenKP @usembassyjkt US President's Task Force, DG Maritime EU Commission fully appreciate Indonesia combats IUU fishing",en,"[{'screen_name': 'usembassyjkt', 'name': 'usembassyjkt', 'id': '47279525'}]",[],[],0,0,0,[],[],https://twitter.com/saut_ph/status/647570394048630789,False,,0,,,,,,,,[],,,,,No
648412689492873217,628450327889494016,2015-09-28 15:23:26 SE Asia Standard Time,2015-09-28,15:23:26,700,1474574612,naonetaeta,Dedy H Sutisna,,@Portal_Kemlu_RI @susipudjiastuti @KemenKP . And IUU Fishing is destroying economic development of Indonesian.,en,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}]",[],[],0,0,0,[],[],https://twitter.com/NaonetaEta/status/648412689492873217,False,,0,,,,,,,,[],,,,,No
648438529740005377,648438529740005376,2015-09-28 17:06:07 SE Asia Standard Time,2015-09-28 00:00:00,17:06:07,700,121293218,kemendag,Kemendag,,"4)Indonesia  minta dukungan &amp; kerja sama utk penuhi standar Illegal, Unreported, Unregulated (IUU) Fishing AS. #deregulasi",in,[],[],[],0,0,1,['deregulasi'],[],https://twitter.com/Kemendag/status/648438529740005377,False,,0,,,,,,,,[],,,,,Yes
649651311986786304,649651311986786304,2015-10-02 01:25:17 SE Asia Standard Time,2015-10-02,01:25:17,700,2180480845,mjcrispino,Mike Crispino,,Indonesia drafting new regulation to fight illegal fishing  https://t.co/y9ahh1OvIC #IUU,en,[],['http://ow.ly/SU6Zn'],[],0,2,0,['iuu'],[],https://twitter.com/MJCrispino/status/649651311986786304,False,,0,,,,,,,,[],,,,,No
650194558660255744,650194558660255744,2015-10-03 13:23:57 SE Asia Standard Time,2015-10-03,13:23:57,700,99380242,ecobahasa,Mongabay Indonesia,,#indonesia Regulasi Penindakan Pelaku IUU Fishing di Lautan Masih Tumpang Tindih  http://t.co/Rklq6ZBO26,in,[],['http://ow.ly/34Ys8a'],[],0,0,0,['indonesia'],[],https://twitter.com/ecobahasa/status/650194558660255744,False,,0,,,,,,,,[],,,,,No
650216630044225538,650216630044225536,2015-10-03 14:51:39 SE Asia Standard Time,2015-10-03,14:51:39,700,22029553,seasaver,Blue Planet Society,,#Indonesia’s war on illegal fishing: Impact on #China  http://t.co/JoaDP0l13R @RSIS_NTU #IUU #overfishing,en,"[{'screen_name': 'rsis_ntu', 'name': 'rsis', 'id': '236231683'}]",['http://bit.ly/1KRwrrv'],[],1,19,8,"['indonesia', 'china', 'iuu', 'overfishing']",[],https://twitter.com/Seasaver/status/650216630044225538,False,,0,,,,,,,,[],,,,,No
651021707596177408,651021707596177408,2015-10-05 20:10:45 SE Asia Standard Time,2015-10-05,20:10:45,700,3144456717,mwcmarine,Mindfully Wired Communications,,Vietnamese vessel seized for #IUU fishing in Natuna -  http://t.co/r8miUcxlKZ #Indonesia #Illegal #fisheries #governance,en,[],['http://www.thejakartapost.com/news/2015/09/26/vietnamese-vessel-seized-illegal-fishing-natuna.html'],[],0,0,0,"['iuu', 'indonesia', 'illegal', 'fisheries', 'governance']",[],https://twitter.com/MWCMarine/status/651021707596177408,False,,0,,,,,,,,[],,,,,No
651553769180762112,651553769180762112,2015-10-07 07:24:58 SE Asia Standard Time,2015-10-07,07:24:58,700,99380242,ecobahasa,Mongabay Indonesia,,"#indonesia Mulai Pekan Depan, Kapal Pelaku IUU Fishing Akan Langsung Ditenggelamkan  http://t.co/Kj1NXFoP02",in,[],['http://ow.ly/358OcC'],[],0,0,0,['indonesia'],[],https://twitter.com/ecobahasa/status/651553769180762112,False,,0,,,,,,,,[],,,,,No
651710689296297984,651710689296297984,2015-10-07 17:48:31 SE Asia Standard Time,2015-10-07,17:48:31,700,1468955994,lapregiwati,Lilly Aprilya,,MoU Indonesia-Australia ttg Penanganan IUU Fishing (07/10). @KemenKP @susipudjiastuti @IuuFishing @sjariefwidjaja  http://t.co/YsxNpHo6SY,in,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}, {'screen_name': 'iuufishing', 'name': 'iuu fishing', 'id': '3146780790'}, {'screen_name': 'sjariefwidjaja', 'name': 'sjarief widjaja', 'id': '2978777719'}]",[],"['https://pbs.twimg.com/media/CQtXat4UAAA4vvk.jpg', 'https://pbs.twimg.com/media/CQtXaOxVAAAIpRN.jpg', 'https://pbs.twimg.com/media/CQtXauMUwAEt8V3.jpg']",3,22,17,[],[],https://twitter.com/lapregiwati/status/651710689296297984,False,,1,https://pbs.twimg.com/media/CQtXat4UAAA4vvk.jpg,,,,,,,[],,,,,No
651781037702279168,651781037702279168,2015-10-07 22:28:03 SE Asia Standard Time,2015-10-07,22:28:03,700,2340281322,floztimmins,floz,,@Barnaby_Joyce and @susipudjiastuti sign joint communique on combating IUU fishing @DubesAustralia @IndonesiaAust   https://t.co/9XmpdMS6mH,en,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}, {'screen_name': 'dubesaustralia', 'name': 'penny williams', 'id': '706684717'}, {'screen_name': 'indonesiaaust', 'name': 'indonesia australia', 'id': '866442835'}]",['https://twitter.com/lapregiwati/status/651710689296297984'],[],0,1,0,[],[],https://twitter.com/floztimmins/status/651781037702279168,False,https://twitter.com/lapregiwati/status/651710689296297984,0,,,,,,,,[],,,,,No
652041450100797440,652041450100797440,2015-10-08 15:42:50 SE Asia Standard Time,2015-10-08,15:42:50,700,19776012,intrafish,IntraFish Media,,Indonesia and Australia join forces to combat IUU fishing:  http://t.co/nbFj8Z5CoO,en,[],['http://www.intrafish.com/news/article1421694.ece'],[],0,0,0,[],[],https://twitter.com/IntraFish/status/652041450100797440,False,,0,,,,,,,,[],,,,,No
652144909722390528,652144909722390528,2015-10-08 22:33:57 SE Asia Standard Time,2015-10-08,22:33:57,700,113004484,world_fishing,World Fishing,,Oceania governments combat IUU fishing: The Indonesian and Australian governments are joini...  http://t.co/55TBGRAFrF #commercialfishing,en,[],['http://bit.ly/1NpYpyj'],[],0,0,0,['commercialfishing'],[],https://twitter.com/world_fishing/status/652144909722390528,False,,0,,,,,,,,[],,,,,No
652261384739094528,652261384739094528,2015-10-09 06:16:47 SE Asia Standard Time,2015-10-09,06:16:47,700,48384734,sadebimantara,Sade Bimantara,,"Indonesia and Australia agree to jointly combat illegal, unreported and unregulated fishing. RT @jakpost  http://t.co/mKg818l1lA",en,"[{'screen_name': 'jakpost', 'name': 'the jakarta post', 'id': '68577507'}]",['http://www.thejakartapost.com/news/2015/10/08/indonesia-australia-agree-fisheries-cooperation.html'],[],0,2,2,[],[],https://twitter.com/SadeBimantara/status/652261384739094528,False,,0,,,,,,,,[],,,,,No
652357108776566788,652357108776566784,2015-10-09 12:37:09 SE Asia Standard Time,2015-10-09 00:00:00,12:37:09,700,2493957026,kkpgoid,KKP RI,,MoU Indonesia-Australia ttg Penanganan IUU Fishing (07/10). Cc: @susipudjiastuti  http://t.co/rRBAB4XQxl,in,"[{'screen_name': 'susipudjiastuti', 'name': 'susi pudjiastuti', 'id': '2606229566'}]",[],"['https://pbs.twimg.com/media/CQ2jUmoUsAAx-5I.jpg', 'https://pbs.twimg.com/media/CQ2jUrwUwAAa5KD.jpg', 'https://pbs.twimg.com/media/CQ2jUt3VEAEjMgc.jpg']",0,8,5,[],[],https://twitter.com/kkpgoid/status/652357108776566788,False,,1,https://pbs.twimg.com/media/CQ2jUmoUsAAx-5I.jpg,,,,,,,[],,,,,Yes
653115626714742784,653115626714742784,2015-10-11 14:51:14 SE Asia Standard Time,2015-10-11,14:51:14,700,2316925263,law_rich,Richard Barnes,,"Indonesia, Australia agree on fisheries cooperation  https://t.co/NiErDUznt7 #coraltriangle #iuufishing",en,[],['https://shar.es/1ufVwE'],[],0,1,1,"['coraltriangle', 'iuufishing']",[],https://twitter.com/law_rich/status/653115626714742784,False,,0,,,,,,,,[],,,,,No
653842893195608064,653842893195608064,2015-10-13 15:01:08 SE Asia Standard Time,2015-10-13,15:01:08,700,262672607,chriskastern,Chris Kastern,,#YunisHusein from @Indonesia #IUU #TaskForce at @S_I_F #FishCRIME noted that audit of over 1000 fishing vessels found 100% acting illegally!,en,"[{'screen_name': 'indonesia', 'name': 'indonesia', 'id': '1492801'}, {'screen_name': 's_i_f', 'name': 'stop illegal fishing', 'id': '419405454'}]",[],[],0,2,5,"['yunishusein', 'iuu', 'taskforce', 'fishcrime']",[],https://twitter.com/ChrisKastern/status/653842893195608064,False,,0,,,,,,,,[],,,,,No
